Author,Project/Subproject,Change_Size,Final Reviewers,All Reviewers,File Info,Subject,Status
304375,jgit/jgit,279,"[201156, 241953]","[201156, 241953]",['org.eclipse.jface.text/src/org/eclipse/jface/internal/text/source/DiffPainter.java'],DFS block cache: report index load and evict stats,new
52021,platform/eclipse.platform.ui,1384,"[255357, 114410]","[255357, 114410]",['org.eclipse.jface.text/src/org/eclipse/jface/internal/text/source/DiffPainter.java'],Bug 553833 - [Tests] Move o.e.jface.tests.databinding.conformance to JUnit4,new
72096,4diac/org.eclipse.4diac.forte,6,[301502],[301502],['org.eclipse.jface.text/src/org/eclipse/jface/internal/text/source/DiffPainter.java'],Merge branch '2.0.x' into develop,new
72096,www.eclipse.org/4diac,53,[72096],[72096],"['en_dow.php', 'news/en_news_20211229.php']",updated webpage for 2.0.1 release,closed
72096,4diac/org.eclipse.4diac.forte,6,[72096],"[72096, 301502]",[],Merge branch '2.0.x',closed
307061,www.eclipse.org/4diac,207,[72096],"[72096, 225308]","['newandnoteworthy/1.14/4diacIDE.php', 'newandnoteworthy/2.0/4diacIDE.php', 'newandnoteworthy/2.1/4diacFORTE.php', 'newandnoteworthy/2.1/4diacIDE.php', 'newandnoteworthy/2.1/index.php', 'newandnoteworthy/nan.css', 'resources/functions.php']",[NAN 2.1] created NewAndNoteworthy page for 2.1,closed
72096,4diac/org.eclipse.4diac.ide,4376,[72096],"[72096, 301502]",[],Merge branch '2.0.x',closed
72096,4diac/org.eclipse.4diac.ide,98,[72096],"[72096, 301502]","['features/org.eclipse.fordiac.ide.deployment.feature/feature.xml', 'features/org.eclipse.fordiac.ide.export.feature/feature.xml', 'features/org.eclipse.fordiac.ide.typeeditor.feature/feature.xml', 'features/org.eclipse.fordiac.ide.workbench.feature/feature.xml', 'plugins/org.eclipse.fordiac.ide.application/META-INF/MANIFEST.MF', 'plugins/org.eclipse.fordiac.ide.datatypeeditor/META-INF/MANIFEST.MF', 'plugins/org.eclipse.fordiac.ide.deployment/META-INF/MANIFEST.MF', 'plugins/org.eclipse.fordiac.ide.elk/META-INF/MANIFEST.MF', 'plugins/org.eclipse.fordiac.ide.export.forte_ng/META-INF/MANIFEST.MF', 'plugins/org.eclipse.fordiac.ide.fbtypeeditor.ecc/META-INF/MANIFEST.MF', 'plugins/org.eclipse.fordiac.ide.fbtypeeditor.network/META-INF/MANIFEST.MF', 'plugins/org.eclipse.fordiac.ide.fbtypeeditor.servicesequence/META-INF/MANIFEST.MF', 'plugins/org.eclipse.fordiac.ide.fbtypeeditor.simplefb/META-INF/MANIFEST.MF', 'plugins/org.eclipse.fordiac.ide.fbtypeeditor/META-INF/MANIFEST.MF', 'plugins/org.eclipse.fordiac.ide.gef/META-INF/MANIFEST.MF', 'plugins/org.eclipse.fordiac.ide.images/image_src/4DIAC_splash_2.0.x.odg', 'plugins/org.eclipse.fordiac.ide.model.commands/META-INF/MANIFEST.MF', 'plugins/org.eclipse.fordiac.ide.model.structuredtext/META-INF/MANIFEST.MF', 'plugins/org.eclipse.fordiac.ide.model.ui/META-INF/MANIFEST.MF', 'plugins/org.eclipse.fordiac.ide.model/META-INF/MANIFEST.MF', 'plugins/org.eclipse.fordiac.ide.monitoring/META-INF/MANIFEST.MF', 'plugins/org.eclipse.fordiac.ide.product/org.eclipse.fordiac.ide.product', 'plugins/org.eclipse.fordiac.ide.product/pom.xml', 'plugins/org.eclipse.fordiac.ide.subapptypeeditor/META-INF/MANIFEST.MF', 'plugins/org.eclipse.fordiac.ide.systemmanagement.ui/META-INF/MANIFEST.MF', 'plugins/org.eclipse.fordiac.ide.systemmanagement/META-INF/MANIFEST.MF', 'plugins/org.eclipse.fordiac.ide.typemanagement/META-INF/MANIFEST.MF', 'plugins/org.eclipse.fordiac.ide.ui/META-INF/MANIFEST.MF', 'plugins/org.eclipse.fordiac.ide/META-INF/MANIFEST.MF', 'plugins/org.eclipse.fordiac.ide/intro/whatsnew.xml', 'plugins/org.eclipse.fordiac.ide/profiles/latest/splash.bmp', 'pom.xml', 'tests/org.eclipse.fordiac.ide.test.export/META-INF/MANIFEST.MF', 'tests/org.eclipse.fordiac.ide.test.export/pom.xml', 'tests/org.eclipse.fordiac.ide.test.model.commands/META-INF/MANIFEST.MF', 'tests/org.eclipse.fordiac.ide.test.model.commands/pom.xml', 'tests/org.eclipse.fordiac.ide.test.model/META-INF/MANIFEST.MF', 'tests/org.eclipse.fordiac.ide.test.model/pom.xml', 'tests/org.eclipse.fordiac.ide.test.util/META-INF/MANIFEST.MF', 'tests/org.eclipse.fordiac.ide.test.util/pom.xml']",[releng] updated version numbers and splash for 2.0.1 release,closed
988,papyrus/org.eclipse.papyrus-designer,4697,[988],"[988, 301551]","['plugins/languages/common/org.eclipse.papyrus.designer.languages.common.profile/src/org/eclipse/papyrus/designer/languages/common/profile/TemplateBindingConstants.java', 'plugins/languages/cpp/org.eclipse.papyrus.designer.languages.cpp.codegen/src/org/eclipse/papyrus/designer/languages/cpp/codegen/xtend/CppTypedElement.xtend', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.codegen.tests/expectedResult/.gitignore', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.codegen.tests/expectedResult/ClassWithNestedClass.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.codegen.tests/expectedResult/Package1/TestList.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.codegen.tests/expectedResult/TestEnumConst.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.codegen.tests/expectedResult/TestMainMethod.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.codegen.tests/resources/JavaCodegenTest.notation', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.codegen.tests/resources/JavaCodegenTest.uml', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.codegen.tests/src/org/eclipse/papyrus/designer/languages/java/codegen/tests/JavaCodegenTest.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.codegen/src/org/eclipse/papyrus/designer/languages/java/codegen/transformation/JavaModelElementsCreator.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.codegen/src/org/eclipse/papyrus/designer/languages/java/codegen/utils/JavaGenUtils.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.codegen/src/org/eclipse/papyrus/designer/languages/java/codegen/xtend/JavaAttribute.xtend', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.codegen/src/org/eclipse/papyrus/designer/languages/java/codegen/xtend/JavaClassImportClassDeclaration.xtend', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.codegen/src/org/eclipse/papyrus/designer/languages/java/codegen/xtend/JavaClassImportDeclaration.xtend', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.codegen/src/org/eclipse/papyrus/designer/languages/java/codegen/xtend/JavaClassInheritedDeclarations.xtend', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.codegen/src/org/eclipse/papyrus/designer/languages/java/codegen/xtend/JavaClassifierGenerator.xtend', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.codegen/src/org/eclipse/papyrus/designer/languages/java/codegen/xtend/JavaInnerClassifiers.xtend', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.codegen/src/org/eclipse/papyrus/designer/languages/java/codegen/xtend/JavaTypedElement.xtend', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/profiles/PapyrusJava.ecore', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/profiles/PapyrusJava.genmodel', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/profiles/PapyrusJava.profile.notation', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/profiles/PapyrusJava.profile.uml', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/src-gen/org/eclipse/papyrus/designer/languages/java/profile/PapyrusJava/ExternLibrary.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/src-gen/org/eclipse/papyrus/designer/languages/java/profile/PapyrusJava/PapyrusJavaFactory.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/src-gen/org/eclipse/papyrus/designer/languages/java/profile/PapyrusJava/PapyrusJavaPackage.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/src-gen/org/eclipse/papyrus/designer/languages/java/profile/PapyrusJava/Template.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/src-gen/org/eclipse/papyrus/designer/languages/java/profile/PapyrusJava/TemplateBinding.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/src-gen/org/eclipse/papyrus/designer/languages/java/profile/PapyrusJava/TemplateParameter.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/src-gen/org/eclipse/papyrus/designer/languages/java/profile/PapyrusJava/impl/ExternLibraryImpl.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/src-gen/org/eclipse/papyrus/designer/languages/java/profile/PapyrusJava/impl/PapyrusJavaFactoryImpl.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/src-gen/org/eclipse/papyrus/designer/languages/java/profile/PapyrusJava/impl/PapyrusJavaPackageImpl.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/src-gen/org/eclipse/papyrus/designer/languages/java/profile/PapyrusJava/impl/TemplateBindingImpl.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/src-gen/org/eclipse/papyrus/designer/languages/java/profile/PapyrusJava/impl/TemplateImpl.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/src-gen/org/eclipse/papyrus/designer/languages/java/profile/PapyrusJava/impl/TemplateParameterImpl.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/src-gen/org/eclipse/papyrus/designer/languages/java/profile/PapyrusJava/util/PapyrusJavaAdapterFactory.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/src-gen/org/eclipse/papyrus/designer/languages/java/profile/PapyrusJava/util/PapyrusJavaSwitch.java', 'plugins/transformation/languages/java/org.eclipse.papyrus.designer.transformation.languages.java.library/models/examples/HelloWorldJava/HelloWorldJava.notation', 'plugins/transformation/languages/java/org.eclipse.papyrus.designer.transformation.languages.java.library/models/examples/HelloWorldJava/HelloWorldJava.uml', 'plugins/transformation/languages/java/org.eclipse.papyrus.designer.transformation.languages.java.tests/expectedResult/.gitignore', 'plugins/transformation/languages/java/org.eclipse.papyrus.designer.transformation.languages.java.tests/expectedResult/HelloWorldJava_defaultNode_SystemDepPlan/src/HelloWorldJava/classes/HelloWorld.java', 'plugins/transformation/languages/java/org.eclipse.papyrus.designer.transformation.languages.java.tests/expectedResult/HelloWorldJava_defaultNode_SystemDepPlan/src/sysinterfaces/IStart.java', 'plugins/transformation/languages/java/org.eclipse.papyrus.designer.transformation.languages.java.tests/expectedResult/SimpleSMJava_SimpleSMJava/src/SimpleSMJava/SimpleSM.java', 'plugins/transformation/languages/java/org.eclipse.papyrus.designer.transformation.languages.java.tests/expectedResult/SimpleSMJava_SimpleSMJava/src/statemachineJava/EventPriority_t.java', 'plugins/transformation/languages/java/org.eclipse.papyrus.designer.transformation.languages.java.tests/expectedResult/SimpleSMJava_SimpleSMJava/src/statemachineJava/EventType_t.java', 'plugins/transformation/languages/java/org.eclipse.papyrus.designer.transformation.languages.java.tests/expectedResult/SimpleSMJava_SimpleSMJava/src/statemachineJava/Event_t.java', 'plugins/transformation/languages/java/org.eclipse.papyrus.designer.transformation.languages.java.tests/expectedResult/SimpleSMJava_SimpleSMJava/src/statemachineJava/State_t.java', 'plugins/transformation/languages/java/org.eclipse.papyrus.designer.transformation.languages.java.tests/expectedResult/SimpleSMJava_SimpleSMJava/src/statemachineJava/StructForThread_t.java', 'plugins/transformation/languages/java/org.eclipse.papyrus.designer.transformation.languages.java.tests/expectedResult/SimpleSMJava_SimpleSMJava/src/statemachineJava/SystemStateEnum_t.java', 'plugins/transformation/languages/java/org.eclipse.papyrus.designer.transformation.languages.java.tests/expectedResult/SimpleSMJava_SimpleSMJava/src/statemachineJava/ThreadFunctions.java']","Bug 577949 - [Designer, Java] Cleanup Java profile, code generation issues",closed
159690,jgit/jgit,394,"[1179, 228343, 4, 119988, 203635, 241953]","[1179, 228343, 4, 119988, 203635, 241953]","['plugins/languages/common/org.eclipse.papyrus.designer.languages.common.profile/src/org/eclipse/papyrus/designer/languages/common/profile/TemplateBindingConstants.java', 'plugins/languages/cpp/org.eclipse.papyrus.designer.languages.cpp.codegen/src/org/eclipse/papyrus/designer/languages/cpp/codegen/xtend/CppTypedElement.xtend', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.codegen.tests/expectedResult/.gitignore', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.codegen.tests/expectedResult/ClassWithNestedClass.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.codegen.tests/expectedResult/Package1/TestList.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.codegen.tests/expectedResult/TestEnumConst.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.codegen.tests/expectedResult/TestMainMethod.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.codegen.tests/resources/JavaCodegenTest.notation', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.codegen.tests/resources/JavaCodegenTest.uml', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.codegen.tests/src/org/eclipse/papyrus/designer/languages/java/codegen/tests/JavaCodegenTest.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.codegen/src/org/eclipse/papyrus/designer/languages/java/codegen/transformation/JavaModelElementsCreator.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.codegen/src/org/eclipse/papyrus/designer/languages/java/codegen/utils/JavaGenUtils.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.codegen/src/org/eclipse/papyrus/designer/languages/java/codegen/xtend/JavaAttribute.xtend', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.codegen/src/org/eclipse/papyrus/designer/languages/java/codegen/xtend/JavaClassImportClassDeclaration.xtend', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.codegen/src/org/eclipse/papyrus/designer/languages/java/codegen/xtend/JavaClassImportDeclaration.xtend', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.codegen/src/org/eclipse/papyrus/designer/languages/java/codegen/xtend/JavaClassInheritedDeclarations.xtend', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.codegen/src/org/eclipse/papyrus/designer/languages/java/codegen/xtend/JavaClassifierGenerator.xtend', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.codegen/src/org/eclipse/papyrus/designer/languages/java/codegen/xtend/JavaInnerClassifiers.xtend', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.codegen/src/org/eclipse/papyrus/designer/languages/java/codegen/xtend/JavaTypedElement.xtend', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/profiles/PapyrusJava.ecore', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/profiles/PapyrusJava.genmodel', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/profiles/PapyrusJava.profile.notation', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/profiles/PapyrusJava.profile.uml', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/src-gen/org/eclipse/papyrus/designer/languages/java/profile/PapyrusJava/ExternLibrary.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/src-gen/org/eclipse/papyrus/designer/languages/java/profile/PapyrusJava/PapyrusJavaFactory.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/src-gen/org/eclipse/papyrus/designer/languages/java/profile/PapyrusJava/PapyrusJavaPackage.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/src-gen/org/eclipse/papyrus/designer/languages/java/profile/PapyrusJava/Template.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/src-gen/org/eclipse/papyrus/designer/languages/java/profile/PapyrusJava/TemplateBinding.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/src-gen/org/eclipse/papyrus/designer/languages/java/profile/PapyrusJava/TemplateParameter.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/src-gen/org/eclipse/papyrus/designer/languages/java/profile/PapyrusJava/impl/ExternLibraryImpl.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/src-gen/org/eclipse/papyrus/designer/languages/java/profile/PapyrusJava/impl/PapyrusJavaFactoryImpl.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/src-gen/org/eclipse/papyrus/designer/languages/java/profile/PapyrusJava/impl/PapyrusJavaPackageImpl.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/src-gen/org/eclipse/papyrus/designer/languages/java/profile/PapyrusJava/impl/TemplateBindingImpl.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/src-gen/org/eclipse/papyrus/designer/languages/java/profile/PapyrusJava/impl/TemplateImpl.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/src-gen/org/eclipse/papyrus/designer/languages/java/profile/PapyrusJava/impl/TemplateParameterImpl.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/src-gen/org/eclipse/papyrus/designer/languages/java/profile/PapyrusJava/util/PapyrusJavaAdapterFactory.java', 'plugins/languages/java/org.eclipse.papyrus.designer.languages.java.profile/src-gen/org/eclipse/papyrus/designer/languages/java/profile/PapyrusJava/util/PapyrusJavaSwitch.java', 'plugins/transformation/languages/java/org.eclipse.papyrus.designer.transformation.languages.java.library/models/examples/HelloWorldJava/HelloWorldJava.notation', 'plugins/transformation/languages/java/org.eclipse.papyrus.designer.transformation.languages.java.library/models/examples/HelloWorldJava/HelloWorldJava.uml', 'plugins/transformation/languages/java/org.eclipse.papyrus.designer.transformation.languages.java.tests/expectedResult/.gitignore', 'plugins/transformation/languages/java/org.eclipse.papyrus.designer.transformation.languages.java.tests/expectedResult/HelloWorldJava_defaultNode_SystemDepPlan/src/HelloWorldJava/classes/HelloWorld.java', 'plugins/transformation/languages/java/org.eclipse.papyrus.designer.transformation.languages.java.tests/expectedResult/HelloWorldJava_defaultNode_SystemDepPlan/src/sysinterfaces/IStart.java', 'plugins/transformation/languages/java/org.eclipse.papyrus.designer.transformation.languages.java.tests/expectedResult/SimpleSMJava_SimpleSMJava/src/SimpleSMJava/SimpleSM.java', 'plugins/transformation/languages/java/org.eclipse.papyrus.designer.transformation.languages.java.tests/expectedResult/SimpleSMJava_SimpleSMJava/src/statemachineJava/EventPriority_t.java', 'plugins/transformation/languages/java/org.eclipse.papyrus.designer.transformation.languages.java.tests/expectedResult/SimpleSMJava_SimpleSMJava/src/statemachineJava/EventType_t.java', 'plugins/transformation/languages/java/org.eclipse.papyrus.designer.transformation.languages.java.tests/expectedResult/SimpleSMJava_SimpleSMJava/src/statemachineJava/Event_t.java', 'plugins/transformation/languages/java/org.eclipse.papyrus.designer.transformation.languages.java.tests/expectedResult/SimpleSMJava_SimpleSMJava/src/statemachineJava/State_t.java', 'plugins/transformation/languages/java/org.eclipse.papyrus.designer.transformation.languages.java.tests/expectedResult/SimpleSMJava_SimpleSMJava/src/statemachineJava/StructForThread_t.java', 'plugins/transformation/languages/java/org.eclipse.papyrus.designer.transformation.languages.java.tests/expectedResult/SimpleSMJava_SimpleSMJava/src/statemachineJava/SystemStateEnum_t.java', 'plugins/transformation/languages/java/org.eclipse.papyrus.designer.transformation.languages.java.tests/expectedResult/SimpleSMJava_SimpleSMJava/src/statemachineJava/ThreadFunctions.java']",Teach JGit to handle external diff/merge tools defined in .gitattributes,new
