Author;Project/Subproject;Reviewer;Change_Size;File Info;Subject;Closed At;status
8117421;freeCodeCamp/open-api;18572518;5;['commitlint.config.js'];freeCodeCamp/open-api;2018-05-13T23:18:49Z;closed
10211495;freeCodeCamp/open-api;18572518;39;['src/dataLayer/mongo/__snapshots__/user-dataLayer.test.js.snap', 'src/dataLayer/mongo/user-dataLayer.test.js', 'src/dataLayer/mongo/user.js', 'test/integration/__snapshots__/userFlow.test.js.snap', 'test/integration/userFlow.test.js', 'src/dataLayer/mongo/__snapshots__/user-dataLayer.test.js.snap', 'src/dataLayer/mongo/user-dataLayer.test.js', 'test/integration/__snapshots__/userFlow.test.js.snap', 'test/integration/userFlow.test.js', 'src/dataLayer/mongo/__snapshots__/user-dataLayer.test.js.snap', 'src/dataLayer/mongo/user.js', 'test/integration/__snapshots__/userFlow.test.js.snap', 'src/dataLayer/mongo/__snapshots__/user-dataLayer.test.js.snap', 'src/dataLayer/mongo/user-dataLayer.test.js', 'test/integration/__snapshots__/userFlow.test.js.snap', 'test/integration/userFlow.test.js', 'test/utils/test-environment.js'];freeCodeCamp/open-api;2018-05-16T04:52:48Z;closed
17405774;freeCodeCamp/meeting-for-good;20387820;7;['client/pages/EventDetails/EventDetails.js', 'client/util/dates.utils.js', 'package-lock.json', 'package.json', 'package-lock.json', 'webpack.config.prod.js'];freeCodeCamp/meeting-for-good;2017-09-20T18:37:19Z;closed
17405774;freeCodeCamp/meeting-for-good;20387820;43;['package-lock.json', 'package.json', 'package-lock.json', 'CONTRIBUTING.md', 'README.md', 'client/components/AvailabilityGrid/availability-grid.css', 'client/components/AvailabilityGrid/availabilityGridHoursTitle.js', 'client/components/AvailabilityGrid/availabilityGridUtils.js', 'client/components/SelectedDatesEditor/selectedDatesEditorUtils.js', 'client/pages/home/home.css', 'package.json'];freeCodeCamp/meeting-for-good;2017-09-20T18:37:34Z;closed
6759716;freeCodeCamp/meeting-for-good;17405774;3;['client/components/AvailabilityGrid/availability-grid.css'];freeCodeCamp/meeting-for-good;2017-09-10T13:01:05Z;closed
7326154;freeCodeCamp/meeting-for-good;17405774;6;['client/pages/NewEvent/index.js'];freeCodeCamp/meeting-for-good;2017-07-18T11:22:15Z;closed
19789709;freeCodeCamp/meeting-for-good;17405774;3;['README.md', 'client/components/AboutDialog/AboutDialog.js', 'client/components/AboutDialog/about-dialog.css', 'client/components/App.js', 'client/components/AppHandlers.js', 'client/components/AvailabilityGrid/AvailabilityGrid.js', 'client/components/BestTimeDisplay/BestTimeDisplay.js', 'client/components/DeleteModal/DeleteModal.js', 'client/components/EventCard/EventCard.js', 'client/components/EventDetailsComponent/EventDetailsComponent.js', 'client/components/GuestInviteDrawer/GuestInviteDrawer.js', 'client/components/GuestInviteDrawer/GuestInviteDrawerRows.js', 'client/components/GuestInviteDrawer/GuestInviteUrlActions.js', 'client/components/Login/Login.js', 'client/components/NavBar/NavBar.js', 'client/components/NavBar/NavBarAvatarMenu.js', 'client/components/NavBar/nav-bar.css', 'client/components/NotificationBar/NotificationBar.js', 'client/components/NotificationBar/NotificationBarUtils.js', 'client/components/ParticipantsList/ParticipantsList.js', 'client/components/ParticipantsList/ParticipantsListUtils.js', 'client/components/SelectedDatesEditor/SelectedDatesEditor.js', 'client/pages/Dashboard/index.js', 'client/pages/EventDetails/EventDetails.js', 'client/util/commonPropTypes.js', 'package.json', 'server/app.js', 'client/components/App.js', 'client/components/AppHandlers.js', 'client/components/AvailabilityGrid/AvailabilityGrid.js', 'client/components/AvailabilityGrid/AvailabilityGridDialogInstructions.js', 'client/components/AvailabilityGrid/availabilityGridHoursTitle.js', 'client/components/AvailabilityGrid/availabilityGridUtils.js', 'client/components/CellGrid/CellGrid.js', 'client/components/CellGrid/cellGridUtils.js', 'client/components/EventCard/EventCard.js', 'client/components/EventDetailsComponent/EventDetailsComponent.js', 'client/components/NotificationBar/NotificationBar.js', 'client/components/SelectedDatesEditor/SelectedDatesEditor.js', 'client/components/SelectedDatesEditor/selectedDatesEditorUtils.js', 'client/pages/EventDetails/EventDetails.js', 'client/pages/NewEvent/index.js', 'client/pages/NewEvent/new-event.css', 'client/util/dates.utils.js', 'client/util/emails.js', 'client/util/events.js', 'package-lock.json', 'package.json', 'server/api/email/email.controller.js', 'server/api/email/index.js', 'server/api/events/events.controller.js', 'server/api/events/events.model.js', 'server/api/events/index.js', 'server/api/user/index.js', 'server/api/user/user.controller.js', 'server/api/user/user.model.js', 'server/api/utils/api.utils.js', 'server/app.js', 'server/app/config/auth.js', 'server/auth/google/passport.js', 'client/components/App.js', 'client/components/AvailabilityGrid/availabilityGridUtils.js', 'client/components/SelectedDatesEditor/SelectedDatesEditor.js', 'client/util/auth.js', 'client/util/events.js', 'client/util/fetch.util.js', 'package-lock.json', 'package.json', 'server/api/user/user.model.js', 'server/auth/google/passport.js', 'tools/postInstall.js', 'package-lock.json', 'package.json', '.eslintrc', 'README.md', 'client/pages/home/home.css', 'client/pages/home/index.js', 'client/util/events.js', 'package-lock.json', 'package.json', 'server/api/events/events.controller.js', 'server/api/stats/index.js', 'server/api/stats/stats.controller.js', 'server/api/stats/stats.model.js', 'server/app.js', 'server/app/routes/routes.js', 'test/test.js', 'README.md', 'client/components/App.js', 'client/pages/NewEvent/index.js', 'client/pages/home/index.js', 'package-lock.json', 'package.json', 'server/api/stats/stats.controller.js', 'server/api/stats/stats.model.js', '.osfg-dir-config.js', '.osfg-dir-config.js', 'client/components/App.js', 'client/components/AvailabilityGrid/AvailabilityGrid.js', 'client/components/AvailabilityGrid/availabilityGridUtils.js', 'client/components/CalendarIntegrationSettings/CalendarIntegrationSettings.js', 'client/components/CalendarIntegrationSettings/calendar-integration-settings.css', 'client/components/CellGrid/CellGrid.js', 'client/components/CellGrid/cell-grid.css', 'client/components/CellGrid/cellGridUtils.js', 'client/components/EventDetailsComponent/EventDetailsComponent.js', 'client/components/NavBar/NavBar.js', 'client/components/NavBar/NavBarAvatarMenu.js', 'client/components/NavBar/nav-bar.css', 'client/components/NotificationBar/NotificationBar.js', 'client/components/NotificationBar/notification-bar.css', 'client/pages/EventDetails/EventDetails.js', 'client/pages/home/index.js', 'client/util/calendar.js', 'client/util/curUser.js', 'client/util/events.js', 'package-lock.json', 'package.json', 'server/api/events/events.controller.js', 'server/api/events/events.model.js', 'server/api/ggcalendar/ggcalendar.controller.js', 'server/api/ggcalendar/index.js', 'server/api/stats/stats.controller.js', 'server/api/user/user.model.js', 'server/api/utils/api.utils.js', 'server/app.js', 'server/app/routes/routes.js', 'server/auth/google/index.js', 'server/auth/google/passport.js', 'package.json', 'server/api/utils/api.utils.js', 'README.md', 'server/app.js'];freeCodeCamp/meeting-for-good;2017-07-15T00:55:24Z;closed
10234615;freeCodeCamp/100DaysOfCode-twitter-bot;234708;8514;['package.json', 'package-lock.json', 'package.json'];freeCodeCamp/100DaysOfCode-twitter-bot;2018-07-04T10:01:35Z;closed
10234615;freeCodeCamp/100DaysOfCode-twitter-bot;234708;2;['package.json'];freeCodeCamp/100DaysOfCode-twitter-bot;2018-06-04T07:54:55Z;closed
63889819;freeCodeCamp/CurriculumExpansion;4591597;491;['css-balance-sheet/index.html', 'css-balance-sheet/styles.css', 'css-balance-sheet/index.html', 'css-balance-sheet/index.html', 'css-balance-sheet/styles.css'];freeCodeCamp/CurriculumExpansion;2022-02-03T04:04:30Z;closed
