Author;Project/Subproject;Reviewer;Change_Size;File Info;Subject;Status
7957;cps;6639;12;['cps-ncmp-rest/src/main/java/org/onap/cps/ncmp/rest/controller/NetworkCmProxyController.java', 'cps-ncmp-service/src/main/java/org/onap/cps/ncmp/api/impl/operations/DmiModelOperations.java', 'cps-service/src/main/java/org/onap/cps/spi/exceptions/DataspaceInUseException.java'];cps;closed
7957;cps;6841;12;['cps-ncmp-rest/src/main/java/org/onap/cps/ncmp/rest/controller/NetworkCmProxyController.java', 'cps-ncmp-service/src/main/java/org/onap/cps/ncmp/api/impl/operations/DmiModelOperations.java', 'cps-service/src/main/java/org/onap/cps/spi/exceptions/DataspaceInUseException.java'];cps;closed
7957;cps;7830;12;['cps-ncmp-rest/src/main/java/org/onap/cps/ncmp/rest/controller/NetworkCmProxyController.java', 'cps-ncmp-service/src/main/java/org/onap/cps/ncmp/api/impl/operations/DmiModelOperations.java', 'cps-service/src/main/java/org/onap/cps/spi/exceptions/DataspaceInUseException.java'];cps;closed
7957;cps/ncmp-dmi-plugin;6639;6;['src/main/java/org/onap/cps/ncmp/dmi/service/DmiServiceImpl.java', 'src/main/java/org/onap/cps/ncmp/dmi/service/YangResourceExtractor.java'];cps/ncmp-dmi-plugin;closed
7957;cps/ncmp-dmi-plugin;7743;6;['src/main/java/org/onap/cps/ncmp/dmi/service/DmiServiceImpl.java', 'src/main/java/org/onap/cps/ncmp/dmi/service/YangResourceExtractor.java'];cps/ncmp-dmi-plugin;closed
7957;cps/ncmp-dmi-plugin;7744;6;['src/main/java/org/onap/cps/ncmp/dmi/service/DmiServiceImpl.java', 'src/main/java/org/onap/cps/ncmp/dmi/service/YangResourceExtractor.java'];cps/ncmp-dmi-plugin;closed
5629;sdc;5269;77;['openecomp-be/backend/openecomp-sdc-vendor-software-product-manager/src/main/java/org/openecomp/sdc/vendorsoftwareproduct/impl/orchestration/csar/validation/ValidatorFactory.java', 'openecomp-be/backend/openecomp-sdc-vendor-software-product-manager/src/main/java/org/openecomp/sdc/vendorsoftwareproduct/impl/orchestration/process/OrchestrationTemplateProcessCsarHandler.java', 'openecomp-be/backend/openecomp-sdc-vendor-software-product-manager/src/test/java/org/openecomp/sdc/vendorsoftwareproduct/impl/orchestration/csar/validation/ValidatorFactoryTest.java', 'openecomp-be/lib/openecomp-sdc-vendor-software-product-lib/openecomp-sdc-vendor-software-product-api/src/main/java/org/openecomp/sdc/vendorsoftwareproduct/services/impl/etsi/ETSIService.java', 'openecomp-be/lib/openecomp-sdc-vendor-software-product-lib/openecomp-sdc-vendor-software-product-core/src/main/java/org/openecomp/sdc/vendorsoftwareproduct/services/impl/etsi/ETSIServiceImpl.java', 'openecomp-be/backend/openecomp-sdc-vendor-software-product-manager/src/test/resources/vspmanager.csar/invalidFileInRoot.csar', 'openecomp-be/backend/openecomp-sdc-vendor-software-product-manager/src/test/resources/vspmanager.csar/invalidManifestContent.csar', 'openecomp-be/backend/openecomp-sdc-vendor-software-product-manager/src/test/resources/vspmanager.csar/missingMainServiceTemplate.csar', 'openecomp-be/backend/openecomp-sdc-vendor-software-product-manager/src/test/resources/vspmanager.csar/successfulUpload.csar', 'openecomp-be/dist/sdc-onboard-backend-docker/artifacts/chef-repo/cookbooks/sdc-onboard-backend/templates/default/configuration.yaml.erb', 'openecomp-be/backend/openecomp-sdc-vendor-software-product-manager/src/main/java/org/openecomp/sdc/vendorsoftwareproduct/impl/VendorSoftwareProductManagerImpl.java', 'openecomp-be/lib/openecomp-sdc-vendor-software-product-lib/openecomp-sdc-vendor-software-product-core/src/test/java/org/openecomp/sdc/vendorsoftwareproduct/services/impl/etsi/ETSIServiceImplTest.java'];sdc;closed
6841;cps/ncmp-dmi-plugin;6639;25;['docs/release-notes.rst'];cps/ncmp-dmi-plugin;closed
6841;cps;6639;32;['checkstyle/pom.xml', 'cps-application/pom.xml', 'cps-bom/pom.xml', 'cps-dependencies/pom.xml', 'cps-events/pom.xml', 'cps-ncmp-rest/pom.xml', 'cps-ncmp-service/pom.xml', 'cps-parent/pom.xml', 'cps-path-parser/pom.xml', 'cps-rest/pom.xml', 'cps-ri/pom.xml', 'cps-service/pom.xml', 'jacoco-report/pom.xml', 'pom.xml', 'spotbugs/pom.xml', 'version.properties'];cps;closed
6841;cps;6639;8;['releases/2.0.2-container.yaml'];cps;closed
6841;cps;7830;8;['releases/2.0.2-container.yaml'];cps;closed
6841;cps;7744;8;['releases/2.0.2-container.yaml'];cps;closed
6841;cps;6639;4;['releases/2.0.2.yaml'];cps;closed
6841;cps;7744;4;['releases/2.0.2.yaml'];cps;closed
5097;oom/offline-installer;6697;4;['ansible/rke.yml'];oom/offline-installer;closed
5097;oom/offline-installer;6697;2;['ansible/cert_manager.yml'];oom/offline-installer;closed
5097;oom/offline-installer;6697;36;['ansible/roles/kubectl/defaults/main.yml', 'ansible/roles/kubectl/molecule/default/tests/test_default.py', 'ansible/roles/kubectl/tasks/main.yml'];oom/offline-installer;closed
5097;oom/offline-installer;6697;33;['ansible/roles/cert-manager/defaults/main.yml', 'ansible/roles/cert-manager/molecule/default/tests/test_default.py', 'ansible/roles/cert-manager/tasks/main.yml'];oom/offline-installer;closed
5097;oom/offline-installer;6697;98;['ansible/roles/bash-completion/.yamllint', 'ansible/roles/bash-completion/README.md', 'ansible/roles/bash-completion/defaults/main.yml', 'ansible/roles/bash-completion/molecule/default/converge.yml', 'ansible/roles/bash-completion/molecule/default/molecule.yml', 'ansible/roles/bash-completion/molecule/default/prepare.yml', 'ansible/roles/bash-completion/molecule/default/tests/test_default.py', 'ansible/roles/bash-completion/tasks/main.yml'];oom/offline-installer;closed
5097;oom/offline-installer;6697;6;['ansible/roles/cert-manager/molecule/default/converge.yml'];oom/offline-installer;closed
5097;oom/offline-installer;6697;4;['ansible/rke.yml'];oom/offline-installer;closed
5097;oom/offline-installer;6697;2;['ansible/cert_manager.yml'];oom/offline-installer;closed
5097;oom/offline-installer;6697;36;['ansible/roles/kubectl/defaults/main.yml', 'ansible/roles/kubectl/molecule/default/tests/test_default.py', 'ansible/roles/kubectl/tasks/main.yml'];oom/offline-installer;closed
5097;oom/offline-installer;6697;33;['ansible/roles/cert-manager/defaults/main.yml', 'ansible/roles/cert-manager/molecule/default/tests/test_default.py', 'ansible/roles/cert-manager/tasks/main.yml'];oom/offline-installer;closed
5097;oom/offline-installer;6697;98;['ansible/roles/bash-completion/.yamllint', 'ansible/roles/bash-completion/README.md', 'ansible/roles/bash-completion/defaults/main.yml', 'ansible/roles/bash-completion/molecule/default/converge.yml', 'ansible/roles/bash-completion/molecule/default/molecule.yml', 'ansible/roles/bash-completion/molecule/default/prepare.yml', 'ansible/roles/bash-completion/molecule/default/tests/test_default.py', 'ansible/roles/bash-completion/tasks/main.yml'];oom/offline-installer;closed
5097;oom/offline-installer;6697;6;['ansible/roles/cert-manager/molecule/default/converge.yml'];oom/offline-installer;closed
87;ccsdk/distribution;865;144;['opendaylight/silicon/silicon-alpine/pom.xml', 'opendaylight/silicon/silicon-alpine/src/main/docker/Dockerfile', 'opendaylight/silicon/silicon-alpine/src/main/resources/framework-4.3.2-features.xml', 'opendaylight/silicon/silicon-alpine/src/main/resources/startup.properties'];ccsdk/distribution;closed
5269;sdc;5629;3;['catalog-be/src/main/java/org/openecomp/sdc/be/components/impl/InterfaceDefinitionHandler.java'];sdc;closed
5269;sdc;5562;3;['catalog-be/src/main/java/org/openecomp/sdc/be/components/impl/InterfaceDefinitionHandler.java'];sdc;closed
5269;sdc;5629;14;['catalog-be/src/main/java/org/openecomp/sdc/be/components/impl/ComponentInstanceBusinessLogic.java', 'catalog-ui/src/app/ng2/pages/properties-assignment/properties-assignment.page.component.ts', 'catalog-ui/src/app/ng2/pages/properties-assignment/services/properties.utils.ts'];sdc;closed
5269;sdc;5562;14;['catalog-be/src/main/java/org/openecomp/sdc/be/components/impl/ComponentInstanceBusinessLogic.java', 'catalog-ui/src/app/ng2/pages/properties-assignment/properties-assignment.page.component.ts', 'catalog-ui/src/app/ng2/pages/properties-assignment/services/properties.utils.ts'];sdc;closed
2627;oom;2319;126;['catalog-be/src/main/java/org/openecomp/sdc/be/components/impl/ComponentInstanceBusinessLogic.java', 'catalog-ui/src/app/ng2/pages/properties-assignment/properties-assignment.page.component.ts', 'catalog-ui/src/app/ng2/pages/properties-assignment/services/properties.utils.ts'];oom;new
2627;oom;127;126;['catalog-be/src/main/java/org/openecomp/sdc/be/components/impl/ComponentInstanceBusinessLogic.java', 'catalog-ui/src/app/ng2/pages/properties-assignment/properties-assignment.page.component.ts', 'catalog-ui/src/app/ng2/pages/properties-assignment/services/properties.utils.ts'];oom;new
2627;oom;459;126;['catalog-be/src/main/java/org/openecomp/sdc/be/components/impl/ComponentInstanceBusinessLogic.java', 'catalog-ui/src/app/ng2/pages/properties-assignment/properties-assignment.page.component.ts', 'catalog-ui/src/app/ng2/pages/properties-assignment/services/properties.utils.ts'];oom;new
2627;oom;4965;126;['catalog-be/src/main/java/org/openecomp/sdc/be/components/impl/ComponentInstanceBusinessLogic.java', 'catalog-ui/src/app/ng2/pages/properties-assignment/properties-assignment.page.component.ts', 'catalog-ui/src/app/ng2/pages/properties-assignment/services/properties.utils.ts'];oom;new
2627;oom;497;126;['catalog-be/src/main/java/org/openecomp/sdc/be/components/impl/ComponentInstanceBusinessLogic.java', 'catalog-ui/src/app/ng2/pages/properties-assignment/properties-assignment.page.component.ts', 'catalog-ui/src/app/ng2/pages/properties-assignment/services/properties.utils.ts'];oom;new
6841;cps;6639;25;['docs/release-notes.rst'];cps;closed
6841;cps;7744;25;['docs/release-notes.rst'];cps;closed
6639;ci-management;5658;6;['jjb/cps/cps-cps-temporal.yaml', 'jjb/cps/cps-ncmp-dmi-plugin.yaml', 'jjb/cps/cps.yaml'];ci-management;closed
6639;ci-management;481;6;['jjb/cps/cps-cps-temporal.yaml', 'jjb/cps/cps-ncmp-dmi-plugin.yaml', 'jjb/cps/cps.yaml'];ci-management;closed
6841;cps;6639;10;['cps-dependencies/pom.xml'];cps;closed
6841;cps;7743;10;['cps-dependencies/pom.xml'];cps;closed
6841;cps;5658;10;['cps-dependencies/pom.xml'];cps;closed
5562;sdc/sdc-helm-validator;6310;15;['Changelog.md', 'dev-resources/deployment.yaml', 'pom.xml', 'version.properties'];sdc/sdc-helm-validator;closed
5562;sdc;7829;2;['integration-tests/pom.xml', 'catalog-dao/pom.xml'];sdc;closed
5562;sdc;5269;2;['integration-tests/pom.xml', 'catalog-dao/pom.xml'];sdc;closed
1215;integration/seccom;943;167;['waivers/check_certificates/nodeports_xfail.txt', 'waivers/jdwp_ports/jdwp_xfail.txt', 'waivers/nonssl_endpoints/nonssl_xfail.txt', 'waivers/root_pods/root_pods_xfail.txt', 'waivers/unlimitted_pods/unlimitted_pods_xfail.txt', 'waivers/versions/versions_xfail.txt'];integration/seccom;closed
1215;integration/seccom;6079;167;['waivers/check_certificates/nodeports_xfail.txt', 'waivers/jdwp_ports/jdwp_xfail.txt', 'waivers/nonssl_endpoints/nonssl_xfail.txt', 'waivers/root_pods/root_pods_xfail.txt', 'waivers/unlimitted_pods/unlimitted_pods_xfail.txt', 'waivers/versions/versions_xfail.txt'];integration/seccom;closed
6079;testsuite/pythonsdk-tests;1215;85;['src/onaptests/configuration/cds_resource_resolution_settings.py', 'src/onaptests/configuration/pnf_macro_settings.py', 'src/onaptests/configuration/settings.py', 'src/onaptests/scenario/basic_vm_macro.py', 'src/onaptests/scenario/pnf_macro.py', 'src/onaptests/steps/instantiate/msb_k8s.py', 'src/onaptests/steps/instantiate/vl_ala_carte.py', 'src/onaptests/steps/onboard/cds.py', 'src/onaptests/steps/onboard/msb_k8s.py', 'src/onaptests/steps/simulator/pnf_simulator_cnf/pnf_register.py', 'src/onaptests/scenario/cds_resource_resolution.py', 'src/onaptests/scenario/cds_blueprint_enrichment.py'];testsuite/pythonsdk-tests;closed
