Author;Project/Subproject;Reviewer;Change_Size;File Info;Subject;Status
1000116;ci-management;1000116;24;['jjb/pipeline/voltha/voltha-2.8/physical-build.groovy', 'jjb/pipeline/voltha/voltha-2.9/physical-build.groovy'];ci-management;closed
1000116;ci-management;1000127;24;['jjb/pipeline/voltha/voltha-2.8/physical-build.groovy', 'jjb/pipeline/voltha/voltha-2.9/physical-build.groovy'];ci-management;closed
1000816;voltha-openolt-adapter;1000405;68;['jjb/pipeline/voltha/voltha-2.8/physical-build.groovy', 'jjb/pipeline/voltha/voltha-2.9/physical-build.groovy'];voltha-openolt-adapter;new
1000816;voltha-openolt-adapter;1000218;68;['jjb/pipeline/voltha/voltha-2.8/physical-build.groovy', 'jjb/pipeline/voltha/voltha-2.9/physical-build.groovy'];voltha-openolt-adapter;new
1000816;voltha-openolt-adapter;1000127;68;['jjb/pipeline/voltha/voltha-2.8/physical-build.groovy', 'jjb/pipeline/voltha/voltha-2.9/physical-build.groovy'];voltha-openolt-adapter;new
1000007;ci-management;1000007;12;['jjb/voltha-test/voltha-certification.yaml'];ci-management;closed
1000007;voltha-system-tests;1000741;2;['VERSION'];voltha-system-tests;closed
1000007;voltha-helm-charts;1000007;26;['VERSION', 'bbsim-sadis-server/Chart.yaml', 'bbsim/Chart.yaml', 'voltha-adapter-openolt/Chart.yaml', 'voltha-adapter-openonu/Chart.yaml', 'voltha-infra/Chart.yaml', 'voltha-stack/Chart.yaml', 'voltha/Chart.yaml'];voltha-helm-charts;closed
1000116;voltha-docs;1000007;444;['bandwidth-profiles/bandwidth-profiles.rst', 'index.rst', 'release_notes/voltha_2.9.rst', 'VERSION'];voltha-docs;closed
1000741;ci-management;1000007;12;['jjb/software-upgrades.yaml'];ci-management;closed
1000741;ci-management;1000007;693;['jjb/pipeline/voltha/voltha-2.9/physical-build.groovy', 'jjb/pipeline/voltha/voltha-2.9/voltha-physical-functional-tests.groovy', 'jjb/voltha-test/voltha.yaml'];ci-management;closed
1000741;ci-management;1000116;693;['jjb/pipeline/voltha/voltha-2.9/physical-build.groovy', 'jjb/pipeline/voltha/voltha-2.9/voltha-physical-functional-tests.groovy', 'jjb/voltha-test/voltha.yaml'];ci-management;closed
1000116;voltha-helm-charts;1000007;40;['VERSION', 'bbsim-sadis-server/Chart.yaml', 'bbsim/Chart.yaml', 'voltha-adapter-openolt/Chart.yaml', 'voltha-adapter-openonu/Chart.yaml', 'voltha-infra/Chart.yaml', 'voltha-infra/values.yaml', 'voltha-stack/Chart.yaml', 'voltha/Chart.yaml', 'voltha/values.yaml'];voltha-helm-charts;closed
1000741;voltha-system-tests;1000007;2;['VERSION'];voltha-system-tests;closed
1000741;voltha-system-tests;1000116;2;['VERSION'];voltha-system-tests;closed
1000741;voltha-system-tests;1000127;2;['VERSION'];voltha-system-tests;closed
1000127;voltha-openonu-adapter-go;1000007;4;['VERSION', 'docs/ONU_Alarms.md'];voltha-openonu-adapter-go;closed
1000127;voltha-openonu-adapter-go;1000116;4;['VERSION', 'docs/ONU_Alarms.md'];voltha-openonu-adapter-go;closed
1000671;voltha-openonu-adapter-go;1000643;87;['VERSION', 'internal/pkg/common/interfaces.go', 'internal/pkg/mib/mib_sync.go', 'internal/pkg/mib/onu_device_entry.go', 'internal/pkg/swupg/onu_image_status.go'];voltha-openonu-adapter-go;closed
1000671;voltha-openonu-adapter-go;1000116;87;['VERSION', 'internal/pkg/common/interfaces.go', 'internal/pkg/mib/mib_sync.go', 'internal/pkg/mib/onu_device_entry.go', 'internal/pkg/swupg/onu_image_status.go'];voltha-openonu-adapter-go;closed
1000671;voltha-openonu-adapter-go;1000666;87;['VERSION', 'internal/pkg/common/interfaces.go', 'internal/pkg/mib/mib_sync.go', 'internal/pkg/mib/onu_device_entry.go', 'internal/pkg/swupg/onu_image_status.go'];voltha-openonu-adapter-go;closed
1000025;sadis;1000007;8;['api/pom.xml', 'app/pom.xml', 'pom.xml'];sadis;closed
