267,vpp,2,[193],"[5, 193]",['src/vnet/adj/adj_nbr.c'],fib: Refetech the adj after the walk in case the pool realloc'd
267,vpp,16,[193],"[5, 193]","['src/plugins/mdata/mdata.c', 'src/vnet/buffer.h', 'src/vnet/interface_format.c']",misc: Remove the unused GBP fields from the buffer meta-data
9,vpp,257,[7],"[5, 7]","['src/plugins/dpdk/CMakeLists.txt', 'src/plugins/dpdk/device/cli.c', 'src/plugins/dpdk/device/dpdk.h', 'src/plugins/dpdk/device/dpdk_priv.h', 'src/plugins/dpdk/device/init.c', 'src/plugins/dpdk/thread.c', 'src/vlib/threads.c', 'src/vlib/threads.h']",vlib: remove external thread management support
193,vpp,28,"[7, 2576]","[5, 7, 2576]","['src/plugins/http_static/static_server.c', 'src/svm/svm_fifo.h']",svm: merge want deq and leq threshold notifications
2576,vpp,22,[193],"[5, 193, 2579]",['src/plugins/http_static/static_server.c'],http_static: Fix timeout on large files
2576,vpp,26,[193],"[5, 193, 2579]","['src/svm/fifo_types.h', 'src/svm/svm_fifo.h']",svm: Add support for thresh dequeue notification
180,csit,2,[180],"[5, 10, 45, 76, 180, 906, 1263]",['VPP_STABLE_VER_UBUNTU_FOCAL'],Update VPP_STABLE_VER files
9,vpp,98,[7],"[5, 7]","['src/vnet/ip/ip4_mtrie.c', 'src/vnet/ip/ip4_mtrie.h']",ip: remove archaic vector code from mtrie
2625,vpp,1,[193],"[5, 193]",['src/vnet/tcp/tcp.c'],tcp: fix endpoint lookup failed caused by key uninitialized
193,vpp,69,"[7, 2035]","[5, 7, 193, 2035, 2462]","['src/svm/fifo_segment.c', 'src/svm/fifo_segment.h', 'src/vnet/session/application_local.c', 'src/vnet/session/segment_manager.c']",session svm: track fs and seg manager index in fs
180,csit,2,[180],"[5, 10, 45, 76, 180, 906, 1263]",['VPP_STABLE_VER_UBUNTU_FOCAL'],Update VPP_STABLE_VER files
9,vpp,34,[193],"[5, 193]","['src/vppinfra/format.h', 'src/vppinfra/std-formats.c']",vppinfra: add format_u64_bitmap function
193,vpp,195,[9],"[5, 9, 193, 2035]","['src/vnet/session/segment_manager.c', 'src/vnet/session/segment_manager.h']",session: fix segment alloc/free worker race
9,vpp,85,[193],"[5, 193]","['src/vppinfra/CMakeLists.txt', 'src/vppinfra/bihash_12_4.h']",vppinfra: add bihash 12_4 template
2462,vpp,4,[9],"[5, 9]",['src/vppinfra/linux/mem.c'],vppinfra: fix map_lock issue
9,vpp,634,"[680, 8]","[5, 8, 9, 680]","['src/plugins/memif/memif.c', 'src/plugins/memif/node.c', 'src/plugins/memif/private.h']",memif: refactor descriptor handling in the input node
9,vpp,2,[8],"[5, 8]",['src/vlib/log.c'],vlib: null terminate elog string
76,csit,75,[76],"[5, 76]","['resources/libraries/bash/function/common.sh', 'resources/libraries/bash/function/per_patch.sh']",fix(uti): Fixing broken code part II
76,csit,163,[76],"[5, 76]","['resources/templates/telemetry/vpp_clear_stats.yaml', 'resources/templates/telemetry/vpp_show_stats.yaml', 'resources/tools/telemetry/bundle_vpp.py', 'resources/templates/telemetry/vpp_test_teardown.yaml']",feat(telemetry): show hardware
76,csit,7,[76],"[5, 76]","['docs/model/current/schema/test_case.info.schema.json', 'docs/model/current/schema/test_case.info.schema.yaml', 'docs/model/current/schema/yaml2json.py']",fix(uti): Fixing broken code part I
2247,csit,1839,[76],"[5, 76, 1263, 1461, 1849]","['resources/libraries/bash/function/common.sh', 'tests/vpp/perf/crypto/2n1l-10ge2p1x710-ethip4ipsec1000tnlhwasync-ip4base-int-aes128cbc-hmac512sha-udir-ndrpdr.robot', 'tests/vpp/perf/crypto/2n1l-10ge2p1x710-ethip4ipsec1000tnlhwasync-ip4base-int-aes128gcm-udir-ndrpdr.robot', 'tests/vpp/perf/crypto/2n1l-10ge2p1x710-ethip4ipsec1000tnlhwasync-ip4base-int-aes256gcm-udir-ndrpdr.robot', 'tests/vpp/perf/crypto/2n1l-10ge2p1x710-ethip4ipsec1000tnlhwasync-ip4base-policy-aes256gcm-udir-ndrpdr.robot', 'tests/vpp/perf/crypto/2n1l-10ge2p1x710-ethip4ipsec1tnlhwasync-ip4base-int-aes128cbc-hmac512sha-udir-ndrpdr.robot', 'tests/vpp/perf/crypto/2n1l-10ge2p1x710-ethip4ipsec1tnlhwasync-ip4base-int-aes128gcm-udir-ndrpdr.robot', 'tests/vpp/perf/crypto/2n1l-10ge2p1x710-ethip4ipsec1tnlhwasync-ip4base-int-aes256gcm-udir-ndrpdr.robot', 'tests/vpp/perf/crypto/2n1l-10ge2p1x710-ethip4ipsec1tnlhwasync-ip4base-policy-aes256gcm-udir-ndrpdr.robot', 'tests/vpp/perf/crypto/2n1l-10ge2p1x710-ethip4ipsec4tnlhwasync-ip4base-int-aes128cbc-hmac512sha-udir-ndrpdr.robot', 'tests/vpp/perf/crypto/2n1l-10ge2p1x710-ethip4ipsec4tnlhwasync-ip4base-int-aes128gcm-udir-ndrpdr.robot', 'tests/vpp/perf/crypto/2n1l-10ge2p1x710-ethip4ipsec4tnlhwasync-ip4base-int-aes256gcm-udir-ndrpdr.robot', 'topologies/available/lf_2n_dnv_testbed26.yaml']",add 2-node ipsec hwasync cases
193,vpp,458,[7],"[5, 7, 193]","['MAINTAINERS', 'src/plugins/hsi/CMakeLists.txt', 'src/plugins/hsi/FEATURE.yaml', 'src/plugins/hsi/hsi.c', 'src/plugins/hsi/hsi.h', 'src/plugins/hsi/hsi_error.def']",hsi: host stack intercept plugin
189,vpp,1,[193],"[5, 193]","['src/vnet/session/application.c', 'src/vnet/tls/tls.c']",tls: don't add listen to lookup table
267,vpp,150,[9],"[5, 9]","['src/vnet/fib/fib_entry_src.c', 'src/vnet/fib/fib_entry_src.h', 'src/vnet/fib/fib_path.c', 'src/vnet/fib/fib_path.h', 'src/vnet/fib/fib_path_ext.c', 'src/vnet/fib/fib_path_ext.h', 'src/vnet/fib/fib_path_list.c', 'src/vnet/mfib/mfib_entry.c', 'src/vnet/mpls/mpls_tunnel.c', 'test/test_mpls.py']",fib: MPLS EOS chains built for attached prefixes should link to a lookup DPO
576,csit,13,[76],"[5, 76]","['fdio.infra.ansible/inventories/lf_inventory/host_vars/10.30.51.70.yaml', 'fdio.infra.ansible/inventories/lf_inventory/host_vars/10.30.51.71.yaml', 'fdio.infra.ansible/roles/vpp_device/tasks/main.yaml']",ansible: match vpp device config to perf config
76,csit,4,[76],"[5, 76]","['fdio.infra.ansible/roles/dpdk/defaults/main.yaml', 'resources/libraries/python/Constants.py']",feat(infra): DPDK 21.11
76,csit,17,[76],"[5, 76]","['fdio.infra.ansible/inventories/lf_inventory/host_vars/10.30.51.50.yaml', 'fdio.infra.ansible/inventories/lf_inventory/host_vars/10.30.51.51.yaml', 'fdio.infra.ansible/roles/intel/defaults/main.yaml']",feat(infra): Add new compatibility matrix
576,csit,24,[76],"[5, 76]","['fdio.infra.ansible/roles/kernel/tasks/ubuntu_bionic.yaml', 'fdio.infra.ansible/roles/kernel/tasks/ubuntu_focal.yaml', 'fdio.infra.ansible/vpp_device.yaml']",ansible: add kernel pinning to vpp device
2409,vpp,1,[366],"[5, 366]",['src/plugins/vrrp/vrrp.c'],"vrrp:fix vrrp vr delete case memory leak    when vrrp vr delete, vr->config.peer_addrs not free"
193,vpp,160,[9],"[5, 9]","['src/svm/fifo_segment.c', 'src/vnet/session/segment_manager.c']",session: improve sh segment-manager cli
193,vpp,10,[9],"[5, 9]",['src/vnet/session/session_debug.c'],session: ignore rpc in fifo event lookups
601,vpp,16,[8],"[5, 8]","['src/vnet/ip/reass/ip4_sv_reass.c', 'src/vnet/ip/reass/ip6_sv_reass.c']",ip: SVR fix race condition
267,vpp,2,[8],"[5, 8]",['src/vnet/fib/fib_entry_src.c'],fib: Incorrect logic for IPv6 link-local attached export.
2629,vpp,2,[9],"[5, 9]",['src/vnet/bfd/bfd_udp.c'],bfd: fix NULL dereference in bfd_api_verify_common
2493,vpp,2,[9],"[5, 7, 9]",['src/vppinfra/hash.c'],vppinfra: missing __clib_export
1263,csit,31,[1263],"[906, 1263]","['resources/tools/presentation/generator_alerts.py', 'resources/tools/presentation/generator_cpta.py']",trending: hotfix failing trending emails
906,csit,31,[1263],"[5, 906, 1263]","['resources/tools/presentation/generator_alerts.py', 'resources/tools/presentation/generator_cpta.py']",trending: hotfix failing trending emails
193,vpp,615,[7],"[5, 7]","['src/vnet/session/application.h', 'src/vnet/session/application_worker.c', 'src/vnet/session/session_api.c']",session: app mq congestion detection
