Author;Project/Subproject;Reviewer;Change_Size;File Info;Subject;Closed At;status
65253296;betterscientificsoftware/bssw.io;786325;2;['Events/2021-10-XpertNetwork.md'];betterscientificsoftware/bssw.io;2021-09-29T17:41:24Z;closed
65253296;betterscientificsoftware/bssw.io;786325;2;['Articles/Blog/2021-09-SSwDiscoveriesInterview.md', 'Articles/Blog/2021-09-SSwDiscoveriesInterview.md', 'Articles/Blog/2021-09-SSwDiscoveriesInterview.md', 'Articles/Blog/2021-09-SSwDiscoveriesInterview.md', 'Articles/Blog/2021-09-SSwDiscoveriesInterview.md', 'Articles/Blog/2021-09-SSwDiscoveriesInterview.md', 'Articles/Blog/2021-09-SSwDiscoveriesInterview.md', 'Articles/Blog/2021-09-SSwDiscoveriesInterview.md', 'Articles/Blog/2021-09-SSwDiscoveriesInterview.md'];betterscientificsoftware/bssw.io;2021-09-28T17:40:20Z;closed
426409;betterscientificsoftware/bssw.io;2473171;2;['CuratedContent/SoftwareVersioning.md', 'CuratedContent/SoftwareVersioning.md', 'CuratedContent/SoftwareVersioning.md', 'CuratedContent/SoftwareVersioning.md', 'CuratedContent/SoftwareVersioning.md', 'CuratedContent/SoftwareVersioning.md', 'CuratedContent/SoftwareVersioning.md', 'CuratedContent/SoftwareVersioning.md'];betterscientificsoftware/bssw.io;2021-09-30T18:05:27Z;closed
65253296;betterscientificsoftware/bssw.io;768870;18;['Articles/Blog/2021-09-CollegevilleReportDay1.md', 'Articles/Blog/2021-09-CollegevilleReportDay1.md', 'Articles/Blog/2021-09-CollegevilleReportDay1.md', 'Articles/Blog/2021-09-CollegevilleReportDay1.md', 'Articles/Blog/2021-09-CollegevilleReportDay1.md', 'Articles/Blog/2021-09-CollegevilleReportDay1.md', 'Articles/Blog/2021-09-CollegevilleReportDay1.md', 'Articles/Blog/2021-09-CollegevilleReportDay1.md', 'Articles/Blog/2021-09-CollegevilleReportDay1.md'];betterscientificsoftware/bssw.io;2021-09-20T13:36:12Z;closed
65253296;betterscientificsoftware/bssw.io;786325;18;['Articles/Blog/2021-09-CollegevilleReportDay1.md', 'Articles/Blog/2021-09-CollegevilleReportDay1.md', 'Articles/Blog/2021-09-CollegevilleReportDay1.md', 'Articles/Blog/2021-09-CollegevilleReportDay1.md', 'Articles/Blog/2021-09-CollegevilleReportDay1.md', 'Articles/Blog/2021-09-CollegevilleReportDay1.md', 'Articles/Blog/2021-09-CollegevilleReportDay1.md', 'Articles/Blog/2021-09-CollegevilleReportDay1.md', 'Articles/Blog/2021-09-CollegevilleReportDay1.md'];betterscientificsoftware/bssw.io;2021-09-20T13:36:12Z;closed
65253296;betterscientificsoftware/bssw.io;786325;2;['CuratedContent/ExacutableEnvironments.md', 'CuratedContent/ExacutableEnvironments.md', 'CuratedContent/ExacutableEnvironments.md', 'CuratedContent/ExacutableEnvironments.md', 'CuratedContent/ExacutableEnvironments.md'];betterscientificsoftware/bssw.io;2021-09-02T18:59:57Z;closed
65253296;betterscientificsoftware/bssw.io;786325;4;['CuratedContent/SwEcosystems.md', 'CuratedContent/SwEcosystems.md'];betterscientificsoftware/bssw.io;2021-08-30T16:55:15Z;closed
768870;betterscientificsoftware/bssw.io;2473171;2;['CuratedContent/SwEcosystems.md', 'CuratedContent/SwEcosystems.md'];betterscientificsoftware/bssw.io;2021-08-30T05:29:16Z;closed
65253296;betterscientificsoftware/bssw.io;786325;2;['Events/Webinar.BSSw22.QA.md', 'Events/Webinar.BSSw22.QA.md', 'Events/Webinar.BSSw22.QA.md', 'Events/Webinar.BSSw22.QA.md'];betterscientificsoftware/bssw.io;2021-08-27T16:56:52Z;closed
1959736;betterscientificsoftware/bssw.io;426409;12;['Articles/Blog/ApolloGuidanceComputerPart1.md', 'Articles/Blog/ApolloGuidanceComputerPart2.md', 'Articles/Blog/BlogArticleSkeletonA.md'];betterscientificsoftware/bssw.io;2021-08-20T00:27:12Z;closed
