Author;Project/Subproject;Reviewer;Change_Size;File Info;Subject;Status
6926;openstack/tripleo-heat-templates;14250;23;['deployment/heat/heat-base-puppet.yaml', 'deployment/keystone/keystone-container-puppet.yaml', 'deployment/nova/nova-base-puppet.yaml'];openstack/tripleo-heat-templates;closed
6926;openstack/tripleo-heat-templates;8833;23;['deployment/heat/heat-base-puppet.yaml', 'deployment/keystone/keystone-container-puppet.yaml', 'deployment/nova/nova-base-puppet.yaml'];openstack/tripleo-heat-templates;closed
34255;starlingx/openstack-armada-app;33390;4;['stx-openstack-helm/stx-openstack-helm/manifests/manifest.yaml'];starlingx/openstack-armada-app;closed
34255;starlingx/openstack-armada-app;33594;4;['stx-openstack-helm/stx-openstack-helm/manifests/manifest.yaml'];starlingx/openstack-armada-app;closed
34255;starlingx/openstack-armada-app;15435;4;['stx-openstack-helm/stx-openstack-helm/manifests/manifest.yaml'];starlingx/openstack-armada-app;closed
28410;starlingx/tools;28410;4;['toCOPY/builder-constraints.txt'];starlingx/tools;closed
28410;starlingx/tools;15435;4;['toCOPY/builder-constraints.txt'];starlingx/tools;closed
33631;starlingx/distcloud-client;22348;166;['toCOPY/builder-constraints.txt'];starlingx/distcloud-client;new
33631;starlingx/distcloud-client;33631;166;['toCOPY/builder-constraints.txt'];starlingx/distcloud-client;new
33631;starlingx/distcloud-client;24;166;['toCOPY/builder-constraints.txt'];starlingx/distcloud-client;new
33631;starlingx/distcloud-client;15435;166;['toCOPY/builder-constraints.txt'];starlingx/distcloud-client;new
33631;starlingx/distcloud-client;28459;166;['toCOPY/builder-constraints.txt'];starlingx/distcloud-client;new
33631;starlingx/distcloud-client;30852;166;['toCOPY/builder-constraints.txt'];starlingx/distcloud-client;new
33278;starlingx/utilities;22348;130;['toCOPY/builder-constraints.txt'];starlingx/utilities;new
33278;starlingx/utilities;15435;130;['toCOPY/builder-constraints.txt'];starlingx/utilities;new
33278;starlingx/utilities;28459;130;['toCOPY/builder-constraints.txt'];starlingx/utilities;new
33278;starlingx/utilities;28464;130;['toCOPY/builder-constraints.txt'];starlingx/utilities;new
32493;openstack/openstacksdk;22348;338;['toCOPY/builder-constraints.txt'];openstack/openstacksdk;new
32493;openstack/openstacksdk;32594;338;['toCOPY/builder-constraints.txt'];openstack/openstacksdk;new
32493;openstack/openstacksdk;16643;338;['toCOPY/builder-constraints.txt'];openstack/openstacksdk;new
33540;starlingx/clients;22348;8;['toCOPY/builder-constraints.txt'];starlingx/clients;new
33540;starlingx/clients;15435;8;['toCOPY/builder-constraints.txt'];starlingx/clients;new
33540;starlingx/clients;28459;8;['toCOPY/builder-constraints.txt'];starlingx/clients;new
33540;starlingx/upstream;22348;3;['toCOPY/builder-constraints.txt'];starlingx/upstream;new
33540;starlingx/upstream;15435;3;['toCOPY/builder-constraints.txt'];starlingx/upstream;new
33540;starlingx/upstream;28459;3;['toCOPY/builder-constraints.txt'];starlingx/upstream;new
30491;openstack/kolla-ansible;30491;7;['ansible/roles/octavia/templates/octavia.conf.j2', 'releasenotes/notes/bug-1950111-8e477fb6a5b58822.yaml'];openstack/kolla-ansible;closed
30491;openstack/kolla-ansible;22629;7;['ansible/roles/octavia/templates/octavia.conf.j2', 'releasenotes/notes/bug-1950111-8e477fb6a5b58822.yaml'];openstack/kolla-ansible;closed
30491;openstack/kolla-ansible;30491;7;['ansible/roles/octavia/templates/octavia.conf.j2', 'releasenotes/notes/bug-1950111-8e477fb6a5b58822.yaml'];openstack/kolla-ansible;closed
30491;openstack/kolla-ansible;22629;7;['ansible/roles/octavia/templates/octavia.conf.j2', 'releasenotes/notes/bug-1950111-8e477fb6a5b58822.yaml'];openstack/kolla-ansible;closed
30491;openstack/kolla-ansible;30491;7;['ansible/roles/octavia/templates/octavia.conf.j2', 'releasenotes/notes/bug-1950111-8e477fb6a5b58822.yaml'];openstack/kolla-ansible;closed
30491;openstack/kolla-ansible;22629;7;['ansible/roles/octavia/templates/octavia.conf.j2', 'releasenotes/notes/bug-1950111-8e477fb6a5b58822.yaml'];openstack/kolla-ansible;closed
27900;openstack/openstacksdk;27900;47;['openstack/cloud/_orchestration.py', 'openstack/tests/unit/cloud/test_stack.py'];openstack/openstacksdk;closed
27339;openstack/kolla-ansible;22348;13;['openstack/cloud/_orchestration.py', 'openstack/tests/unit/cloud/test_stack.py'];openstack/kolla-ansible;new
27339;openstack/kolla-ansible;30491;13;['openstack/cloud/_orchestration.py', 'openstack/tests/unit/cloud/test_stack.py'];openstack/kolla-ansible;new
27339;openstack/kolla-ansible;13252;13;['openstack/cloud/_orchestration.py', 'openstack/tests/unit/cloud/test_stack.py'];openstack/kolla-ansible;new
7488;openstack/kolla-ansible;22348;40;['openstack/cloud/_orchestration.py', 'openstack/tests/unit/cloud/test_stack.py'];openstack/kolla-ansible;new
7488;openstack/kolla-ansible;14826;40;['openstack/cloud/_orchestration.py', 'openstack/tests/unit/cloud/test_stack.py'];openstack/kolla-ansible;new
7488;openstack/kolla-ansible;30491;40;['openstack/cloud/_orchestration.py', 'openstack/tests/unit/cloud/test_stack.py'];openstack/kolla-ansible;new
14200;openstack/kolla-ansible;22348;56;['openstack/cloud/_orchestration.py', 'openstack/tests/unit/cloud/test_stack.py'];openstack/kolla-ansible;new
14200;openstack/kolla-ansible;23871;56;['openstack/cloud/_orchestration.py', 'openstack/tests/unit/cloud/test_stack.py'];openstack/kolla-ansible;new
14200;openstack/kolla-ansible;14826;56;['openstack/cloud/_orchestration.py', 'openstack/tests/unit/cloud/test_stack.py'];openstack/kolla-ansible;new
14200;openstack/kolla-ansible;30491;56;['openstack/cloud/_orchestration.py', 'openstack/tests/unit/cloud/test_stack.py'];openstack/kolla-ansible;new
14826;openstack/kolla-ansible;30491;7;['ansible/group_vars/all.yml', 'ansible/roles/horizon/defaults/main.yml'];openstack/kolla-ansible;closed
14826;openstack/kolla-ansible;22348;6;['ansible/group_vars/all.yml', 'ansible/roles/horizon/defaults/main.yml'];openstack/kolla-ansible;new
14826;openstack/kolla-ansible;30491;6;['ansible/group_vars/all.yml', 'ansible/roles/horizon/defaults/main.yml'];openstack/kolla-ansible;new
14826;openstack/kolla-ansible;22348;47;['ansible/group_vars/all.yml', 'ansible/roles/horizon/defaults/main.yml'];openstack/kolla-ansible;new
14826;openstack/kolla-ansible;15197;47;['ansible/group_vars/all.yml', 'ansible/roles/horizon/defaults/main.yml'];openstack/kolla-ansible;new
27900;openstack/openstacksdk;27900;6;['openstack/cloud/_network.py', 'openstack/cloud/_network_common.py'];openstack/openstacksdk;closed
27900;openstack/openstacksdk;27900;27;['openstack/cloud/_accelerator.py', 'openstack/cloud/_baremetal.py', 'openstack/cloud/_block_storage.py', 'openstack/cloud/_clustering.py', 'openstack/cloud/_dns.py', 'openstack/cloud/_object_store.py', 'openstack/cloud/_shared_file_system.py'];openstack/openstacksdk;closed
782;openstack/kolla-ansible;22348;11;['openstack/cloud/_accelerator.py', 'openstack/cloud/_baremetal.py', 'openstack/cloud/_block_storage.py', 'openstack/cloud/_clustering.py', 'openstack/cloud/_dns.py', 'openstack/cloud/_object_store.py', 'openstack/cloud/_shared_file_system.py'];openstack/kolla-ansible;new
782;openstack/kolla-ansible;23084;11;['openstack/cloud/_accelerator.py', 'openstack/cloud/_baremetal.py', 'openstack/cloud/_block_storage.py', 'openstack/cloud/_clustering.py', 'openstack/cloud/_dns.py', 'openstack/cloud/_object_store.py', 'openstack/cloud/_shared_file_system.py'];openstack/kolla-ansible;new
782;openstack/kolla-ansible;30491;11;['openstack/cloud/_accelerator.py', 'openstack/cloud/_baremetal.py', 'openstack/cloud/_block_storage.py', 'openstack/cloud/_clustering.py', 'openstack/cloud/_dns.py', 'openstack/cloud/_object_store.py', 'openstack/cloud/_shared_file_system.py'];openstack/kolla-ansible;new
782;openstack/kolla-ansible;30523;11;['openstack/cloud/_accelerator.py', 'openstack/cloud/_baremetal.py', 'openstack/cloud/_block_storage.py', 'openstack/cloud/_clustering.py', 'openstack/cloud/_dns.py', 'openstack/cloud/_object_store.py', 'openstack/cloud/_shared_file_system.py'];openstack/kolla-ansible;new
27900;openstack/openstacksdk;27900;187;['openstack/cloud/_image.py', 'openstack/tests/unit/cloud/test_image.py', 'openstack/tests/unit/cloud/test_caching.py'];openstack/openstacksdk;closed
27900;openstack/openstacksdk;27900;43;['openstack/cloud/_identity.py', 'openstack/tests/unit/cloud/test_identity_roles.py'];openstack/openstacksdk;closed
782;openstack/kolla-ansible;23084;16;['openstack/cloud/_identity.py', 'openstack/tests/unit/cloud/test_identity_roles.py'];openstack/kolla-ansible;new
782;openstack/kolla-ansible;22348;16;['openstack/cloud/_identity.py', 'openstack/tests/unit/cloud/test_identity_roles.py'];openstack/kolla-ansible;new
782;openstack/kolla-ansible;30523;16;['openstack/cloud/_identity.py', 'openstack/tests/unit/cloud/test_identity_roles.py'];openstack/kolla-ansible;new
31506;openstack/kolla-ansible;32029;38;['ansible/roles/storm/defaults/main.yml', 'ansible/roles/storm/handlers/main.yml', 'ansible/roles/storm/tasks/check-containers.yml', 'releasenotes/notes/implement-docker-healthchecks-for-storm-10d460e9b8f08a74.yaml'];openstack/kolla-ansible;closed
31506;openstack/kolla-ansible;30491;38;['ansible/roles/storm/defaults/main.yml', 'ansible/roles/storm/handlers/main.yml', 'ansible/roles/storm/tasks/check-containers.yml', 'releasenotes/notes/implement-docker-healthchecks-for-storm-10d460e9b8f08a74.yaml'];openstack/kolla-ansible;closed
31506;openstack/kolla-ansible;22629;38;['ansible/roles/storm/defaults/main.yml', 'ansible/roles/storm/handlers/main.yml', 'ansible/roles/storm/tasks/check-containers.yml', 'releasenotes/notes/implement-docker-healthchecks-for-storm-10d460e9b8f08a74.yaml'];openstack/kolla-ansible;closed
4690;openstack/nova;22348;65;['ansible/roles/storm/defaults/main.yml', 'ansible/roles/storm/handlers/main.yml', 'ansible/roles/storm/tasks/check-containers.yml', 'releasenotes/notes/implement-docker-healthchecks-for-storm-10d460e9b8f08a74.yaml'];openstack/nova;new
4690;openstack/nova;11655;65;['ansible/roles/storm/defaults/main.yml', 'ansible/roles/storm/handlers/main.yml', 'ansible/roles/storm/tasks/check-containers.yml', 'releasenotes/notes/implement-docker-healthchecks-for-storm-10d460e9b8f08a74.yaml'];openstack/nova;new
4690;openstack/nova;7634;65;['ansible/roles/storm/defaults/main.yml', 'ansible/roles/storm/handlers/main.yml', 'ansible/roles/storm/tasks/check-containers.yml', 'releasenotes/notes/implement-docker-healthchecks-for-storm-10d460e9b8f08a74.yaml'];openstack/nova;new
782;openstack/kolla-ansible;22348;21;['ansible/roles/storm/defaults/main.yml', 'ansible/roles/storm/handlers/main.yml', 'ansible/roles/storm/tasks/check-containers.yml', 'releasenotes/notes/implement-docker-healthchecks-for-storm-10d460e9b8f08a74.yaml'];openstack/kolla-ansible;new
782;openstack/kolla-ansible;23084;21;['ansible/roles/storm/defaults/main.yml', 'ansible/roles/storm/handlers/main.yml', 'ansible/roles/storm/tasks/check-containers.yml', 'releasenotes/notes/implement-docker-healthchecks-for-storm-10d460e9b8f08a74.yaml'];openstack/kolla-ansible;new
782;openstack/kolla-ansible;30491;21;['ansible/roles/storm/defaults/main.yml', 'ansible/roles/storm/handlers/main.yml', 'ansible/roles/storm/tasks/check-containers.yml', 'releasenotes/notes/implement-docker-healthchecks-for-storm-10d460e9b8f08a74.yaml'];openstack/kolla-ansible;new
782;openstack/kolla-ansible;30523;21;['ansible/roles/storm/defaults/main.yml', 'ansible/roles/storm/handlers/main.yml', 'ansible/roles/storm/tasks/check-containers.yml', 'releasenotes/notes/implement-docker-healthchecks-for-storm-10d460e9b8f08a74.yaml'];openstack/kolla-ansible;new
26458;openstack/cyborg;22348;6;['ansible/roles/storm/defaults/main.yml', 'ansible/roles/storm/handlers/main.yml', 'ansible/roles/storm/tasks/check-containers.yml', 'releasenotes/notes/implement-docker-healthchecks-for-storm-10d460e9b8f08a74.yaml'];openstack/cyborg;new
26458;openstack/cyborg;31412;6;['ansible/roles/storm/defaults/main.yml', 'ansible/roles/storm/handlers/main.yml', 'ansible/roles/storm/tasks/check-containers.yml', 'releasenotes/notes/implement-docker-healthchecks-for-storm-10d460e9b8f08a74.yaml'];openstack/cyborg;new
32029;openstack/kolla-ansible;22348;8;['ansible/roles/storm/defaults/main.yml', 'ansible/roles/storm/handlers/main.yml', 'ansible/roles/storm/tasks/check-containers.yml', 'releasenotes/notes/implement-docker-healthchecks-for-storm-10d460e9b8f08a74.yaml'];openstack/kolla-ansible;new
32029;openstack/kolla-ansible;30491;8;['ansible/roles/storm/defaults/main.yml', 'ansible/roles/storm/handlers/main.yml', 'ansible/roles/storm/tasks/check-containers.yml', 'releasenotes/notes/implement-docker-healthchecks-for-storm-10d460e9b8f08a74.yaml'];openstack/kolla-ansible;new
22629;openstack/kolla-ansible;22348;19;['ansible/roles/storm/defaults/main.yml', 'ansible/roles/storm/handlers/main.yml', 'ansible/roles/storm/tasks/check-containers.yml', 'releasenotes/notes/implement-docker-healthchecks-for-storm-10d460e9b8f08a74.yaml'];openstack/kolla-ansible;new
22629;openstack/kolla-ansible;14826;19;['ansible/roles/storm/defaults/main.yml', 'ansible/roles/storm/handlers/main.yml', 'ansible/roles/storm/tasks/check-containers.yml', 'releasenotes/notes/implement-docker-healthchecks-for-storm-10d460e9b8f08a74.yaml'];openstack/kolla-ansible;new
22629;openstack/kolla-ansible;30491;19;['ansible/roles/storm/defaults/main.yml', 'ansible/roles/storm/handlers/main.yml', 'ansible/roles/storm/tasks/check-containers.yml', 'releasenotes/notes/implement-docker-healthchecks-for-storm-10d460e9b8f08a74.yaml'];openstack/kolla-ansible;new
22629;openstack/kolla-ansible;27339;19;['ansible/roles/storm/defaults/main.yml', 'ansible/roles/storm/handlers/main.yml', 'ansible/roles/storm/tasks/check-containers.yml', 'releasenotes/notes/implement-docker-healthchecks-for-storm-10d460e9b8f08a74.yaml'];openstack/kolla-ansible;new
31506;openstack/kolla-ansible;22348;53;['ansible/roles/storm/defaults/main.yml', 'ansible/roles/storm/handlers/main.yml', 'ansible/roles/storm/tasks/check-containers.yml', 'releasenotes/notes/implement-docker-healthchecks-for-storm-10d460e9b8f08a74.yaml'];openstack/kolla-ansible;new
31506;openstack/kolla-ansible;32029;53;['ansible/roles/storm/defaults/main.yml', 'ansible/roles/storm/handlers/main.yml', 'ansible/roles/storm/tasks/check-containers.yml', 'releasenotes/notes/implement-docker-healthchecks-for-storm-10d460e9b8f08a74.yaml'];openstack/kolla-ansible;new
31506;openstack/kolla-ansible;14826;53;['ansible/roles/storm/defaults/main.yml', 'ansible/roles/storm/handlers/main.yml', 'ansible/roles/storm/tasks/check-containers.yml', 'releasenotes/notes/implement-docker-healthchecks-for-storm-10d460e9b8f08a74.yaml'];openstack/kolla-ansible;new
31506;openstack/kolla-ansible;30491;53;['ansible/roles/storm/defaults/main.yml', 'ansible/roles/storm/handlers/main.yml', 'ansible/roles/storm/tasks/check-containers.yml', 'releasenotes/notes/implement-docker-healthchecks-for-storm-10d460e9b8f08a74.yaml'];openstack/kolla-ansible;new
31506;openstack/kolla-ansible;22629;53;['ansible/roles/storm/defaults/main.yml', 'ansible/roles/storm/handlers/main.yml', 'ansible/roles/storm/tasks/check-containers.yml', 'releasenotes/notes/implement-docker-healthchecks-for-storm-10d460e9b8f08a74.yaml'];openstack/kolla-ansible;new
23950;openstack/cyborg;26458;12;['cyborg/tests/unit/objects/test_device.py'];openstack/cyborg;closed
23950;openstack/cyborg;31412;12;['cyborg/tests/unit/objects/test_device.py'];openstack/cyborg;closed
5314;openstack/cinder;22348;30;['cyborg/tests/unit/objects/test_device.py'];openstack/cinder;new
10969;openstack/tripleo-ansible;14985;48;['tripleo_ansible/roles/tripleo_clients_install/vars/redhat-9.yml', 'tripleo_ansible/roles/tripleo_clients_install/vars/main.yml', 'tripleo_ansible/roles/tripleo_clients_install/vars/redhat-8.yml', 'tripleo_ansible/roles/tripleo_clients_install/vars/redhat.yml', 'tripleo_ansible/roles/tripleo_clients_install/vars/redhat-7.yml'];openstack/tripleo-ansible;closed
10969;openstack/tripleo-ansible;12393;48;['tripleo_ansible/roles/tripleo_clients_install/vars/redhat-9.yml', 'tripleo_ansible/roles/tripleo_clients_install/vars/main.yml', 'tripleo_ansible/roles/tripleo_clients_install/vars/redhat-8.yml', 'tripleo_ansible/roles/tripleo_clients_install/vars/redhat.yml', 'tripleo_ansible/roles/tripleo_clients_install/vars/redhat-7.yml'];openstack/tripleo-ansible;closed
10969;openstack/tripleo-ansible;13861;48;['tripleo_ansible/roles/tripleo_clients_install/vars/redhat-9.yml', 'tripleo_ansible/roles/tripleo_clients_install/vars/main.yml', 'tripleo_ansible/roles/tripleo_clients_install/vars/redhat-8.yml', 'tripleo_ansible/roles/tripleo_clients_install/vars/redhat.yml', 'tripleo_ansible/roles/tripleo_clients_install/vars/redhat-7.yml'];openstack/tripleo-ansible;closed
10969;openstack/tripleo-ansible;8833;48;['tripleo_ansible/roles/tripleo_clients_install/vars/redhat-9.yml', 'tripleo_ansible/roles/tripleo_clients_install/vars/main.yml', 'tripleo_ansible/roles/tripleo_clients_install/vars/redhat-8.yml', 'tripleo_ansible/roles/tripleo_clients_install/vars/redhat.yml', 'tripleo_ansible/roles/tripleo_clients_install/vars/redhat-7.yml'];openstack/tripleo-ansible;closed
28619;openstack/requirements;14288;2;['upper-constraints.txt'];openstack/requirements;closed
32074;openstack/cinder;22348;161;['upper-constraints.txt'];openstack/cinder;new
32074;openstack/cinder;7198;161;['upper-constraints.txt'];openstack/cinder;new
32074;openstack/cinder;12670;161;['upper-constraints.txt'];openstack/cinder;new
32074;openstack/cinder;9535;161;['upper-constraints.txt'];openstack/cinder;new
32074;openstack/cinder;1736;161;['upper-constraints.txt'];openstack/cinder;new
32074;openstack/cinder;32761;161;['upper-constraints.txt'];openstack/cinder;new
32074;openstack/cinder;32266;161;['upper-constraints.txt'];openstack/cinder;new
32074;openstack/cinder;32036;161;['upper-constraints.txt'];openstack/cinder;new
32291;openstack/tripleo-ci;7144;4;['tox.ini'];openstack/tripleo-ci;closed
32291;openstack/tripleo-ci;14985;4;['tox.ini'];openstack/tripleo-ci;closed
32291;openstack/tripleo-ci;22954;4;['tox.ini'];openstack/tripleo-ci;closed
24245;openstack/tripleo-heat-templates;14985;75;['extraconfig/post_deploy/undercloud_ctlplane_network.py'];openstack/tripleo-heat-templates;closed
28071;x/trio2o;22348;367;['extraconfig/post_deploy/undercloud_ctlplane_network.py'];x/trio2o;new
